"","sub_num","run_num","file_name","trial_num","rt","response","t_direction","accuracy","target_position_1","target_position_2","target_position_3","target_position_4","target_location_type","target_number","trialTypeValid0Invalid1","trialTypeExtraTarget1NoExtraTarget0","extraTargetShapeNumber","extraTargetShapePosition","extraTargetShapeType"
"170",1,4,"Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg",25,835,"z","L",1,336,538,441.6,643.6,3,12,0,0,0,0,0
"171",1,4,"Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg",26,921,"z","L",1,808,472,913.6,577.6,1,11,0,0,0,0,0
"172",1,4,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg",27,1796,"z","L",1,656,470,761.6,575.6,1,1,0,1,11,4,1
"173",1,4,"Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg",28,1157,"/?","R",1,1518,212,1623.6,317.6,1,19,1,1,11,4,3
"174",1,4,"Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg",29,1695,"/?","R",1,464,530,569.6,635.6,3,12,0,0,0,0,0
"175",1,4,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg",30,963,"/?","R",1,1028,176,1133.6,281.6,1,11,0,1,12,4,2
"176",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg",31,779,"z","L",1,1370,572,1475.6,677.6,2,19,0,1,1,4,1
"177",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg",32,1196,"/?","R",1,1606,894,1711.6,999.6,2,1,1,0,0,0,0
"178",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg",33,957,"z","L",1,1230,578,1335.6,683.6,3,12,0,0,0,0,0
"179",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg",34,879,"z","L",1,1240,884,1345.6,989.6,2,19,0,1,11,3,1
"180",1,4,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg",35,749,"/?","R",1,664,282,769.6,387.6,1,11,0,0,0,0,0
"181",1,4,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg",36,1350,"/?","R",1,1634,344,1739.6,449.6,1,1,0,0,0,0,0
"182",1,4,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg",37,1009,"z","L",1,488,900,593.6,1005.6,2,19,0,1,11,4,3
"183",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg",38,768,"/?","R",1,1062,608,1167.6,713.6,3,11,1,0,0,0,0
"184",1,4,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg",39,984,"z","L",1,1450,646,1555.6,751.6,3,12,0,1,11,4,2
"185",1,4,"Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg",40,832,"/?","R",1,158,514,263.6,619.6,3,1,1,1,11,4,2
"186",1,4,"Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg",41,1247,"z","L",1,1518,362,1623.6,467.6,1,11,0,1,1,4,1
"187",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg",42,783,"z","L",1,474,754,579.6,859.6,3,12,0,0,0,0,0
"188",1,4,"Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg",43,880,"/?","R",1,1428,382,1533.6,487.6,1,19,1,0,0,0,0
"189",1,4,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",44,933,"z","L",1,1316,934,1421.6,1039.6,2,1,1,1,19,4,2
"190",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg",45,684,"/?","R",1,684,694,789.6,799.6,2,19,0,1,1,4,2
"191",1,4,"Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg",46,1529,"/?","R",1,462,566,567.6,671.6,3,12,0,1,19,1,3
"192",1,4,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",47,779,"/?","R",1,1024,560,1129.6,665.6,1,11,0,0,0,0,0
"193",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg",48,973,"/?","R",1,1566,180,1671.6,285.6,1,1,0,0,0,0,0
"194",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",49,1278,"/?","R",1,716,780,821.6,885.6,2,12,1,1,1,4,3
"195",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg",50,843,"/?","R",1,1400,248,1505.6,353.6,1,11,0,1,12,4,3
"196",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg",51,874,"z","L",1,662,442,767.6,547.6,1,19,1,0,0,0,0
"197",1,4,"Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg",52,1159,"z","L",1,1568,318,1673.6,423.6,1,1,0,1,19,2,3
"198",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg",53,746,"z","L",1,546,392,651.6,497.6,1,11,0,0,0,0,0
"199",1,4,"Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg",54,1278,"z","L",1,1628,892,1733.6,997.6,2,19,0,0,0,0,0
"200",1,4,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg",55,1365,"z","L",1,1450,660,1555.6,765.6,3,12,0,1,19,2,2
"201",1,4,"Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg",56,784,"z","L",1,142,204,247.6,309.6,1,1,0,0,0,0,0
"202",1,4,"Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg",57,1039,"/?","R",1,1154,932,1259.6,1037.6,2,11,1,1,19,4,3
"203",1,4,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg",58,837,"z","L",1,730,848,835.6,953.6,2,19,0,1,1,3,1
"204",1,4,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg",59,1076,"/?","R",1,986,920,1091.6,1025.6,2,1,1,0,0,0,0
"205",1,4,"Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg",60,1145,"z","L",1,338,476,443.6,581.6,3,12,0,0,0,0,0
"206",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg",1,1331,"/?","R",1,1724,318,1829.6,423.6,1,11,0,0,0,0,0
"207",1,5,"Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg",2,1301,"z","L",1,1446,848,1551.6,953.6,3,12,0,1,1,4,2
"208",1,5,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg",3,864,"/?","R",1,938,444,1043.6,549.6,1,1,0,0,0,0,0
"209",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg",4,1085,"/?","R",1,322,898,427.6,1003.6,2,19,0,1,12,1,3
"210",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg",5,1466,"/?","R",1,774,192,879.6,297.6,1,11,0,0,0,0,0
"211",1,5,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",6,838,"/?","R",1,1528,932,1633.6,1037.6,2,19,0,1,1,3,3
"212",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg",7,1285,"/?","R",1,1744,854,1849.6,959.6,2,1,1,1,12,4,2
"213",1,5,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg",8,826,"z","L",1,1144,544,1249.6,649.6,3,12,0,0,0,0,0
"214",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg",9,1122,"z","L",1,1740,314,1845.6,419.6,1,19,1,0,0,0,0
"215",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg",10,1404,"z","L",1,396,728,501.6,833.6,3,12,0,1,1,1,3
"216",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg",11,868,"/?","R",1,948,188,1053.6,293.6,1,11,0,1,12,1,3
"217",1,5,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg",12,737,"z","L",1,1674,314,1779.6,419.6,1,1,0,0,0,0,0
"218",1,5,"Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg",13,1373,"z","L",1,32,230,137.6,335.6,1,11,0,0,0,0,0
"219",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg",14,1422,"z","L",1,360,678,465.6,783.6,2,19,0,1,11,3,1
"220",1,5,"Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg",15,764,"z","L",1,828,668,933.6,773.6,2,1,1,0,0,0,0
"221",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg",16,1029,"z","L",1,1620,622,1725.6,727.6,3,12,0,0,0,0,0
"222",1,5,"Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg",17,1053,"z","L",1,534,560,639.6,665.6,3,12,0,0,0,0,0
"223",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg",18,1090,"z","L",1,1586,490,1691.6,595.6,3,11,1,1,12,4,1
"224",1,5,"Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg",19,1359,"z","L",1,478,904,583.6,1009.6,2,19,0,1,1,3,1
"225",1,5,"Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg",20,801,"z","L",1,1136,116,1241.6,221.6,1,1,0,1,11,4,2
"226",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg",21,757,"z","L",1,998,672,1103.6,777.6,2,19,0,0,0,0,0
"227",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg",22,974,"/?","R",1,430,522,535.6,627.6,3,12,0,1,19,3,1
"228",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg",23,1576,"z","L",1,246,630,351.6,735.6,3,11,1,1,12,3,3
"229",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg",24,787,"z","L",1,550,258,655.6,363.6,1,1,0,1,19,1,3
"230",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg",25,1484,"/?","R",1,246,258,351.6,363.6,1,11,0,0,0,0,0
"231",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg",26,1095,"/?","R",1,1572,662,1677.6,767.6,3,19,1,0,0,0,0
"232",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg",27,675,"/?","R",1,820,434,925.6,539.6,1,1,0,1,11,3,1
"233",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg",28,1156,"z","L",1,124,630,229.6,735.6,3,12,0,0,0,0,0
"234",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg",29,1142,"/?","R",1,986,920,1091.6,1025.6,2,11,1,1,1,4,1
"235",1,5,"Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg",30,1496,"/?","R",1,1530,528,1635.6,633.6,3,12,0,1,19,2,1
"236",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg",31,714,"/?","R",1,474,108,579.6,213.6,1,1,0,0,0,0,0
"237",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg",32,646,"/?","R",1,488,900,593.6,1005.6,2,19,0,0,0,0,0
"238",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg",33,1460,"z","L",1,1352,594,1457.6,699.6,3,11,1,0,0,0,0
"239",1,5,"Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg",34,1194,"z","L",1,316,910,421.6,1015.6,2,19,0,1,12,4,1
"240",1,5,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg",35,944,"/?","R",1,938,444,1043.6,549.6,1,1,0,0,0,0,0
"241",1,5,"Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg",36,1490,"/?","R",1,350,642,455.6,747.6,3,12,0,1,19,2,2
"242",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg",37,1331,"z","L",1,1566,180,1671.6,285.6,1,11,0,0,0,0,0
"243",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg",38,646,"z","L",1,766,578,871.6,683.6,3,12,0,0,0,0,0
"244",1,5,"Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg",39,644,"/?","R",1,912,662,1017.6,767.6,3,19,1,0,0,0,0
"245",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg",40,1171,"z","L",1,574,298,679.6,403.6,1,1,0,1,11,2,3
"246",1,5,"Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg",41,1228,"/?","R",1,1278,696,1383.6,801.6,2,11,1,1,19,3,1
"247",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg",42,620,"/?","R",1,860,732,965.6,837.6,2,19,0,0,0,0,0
"248",1,5,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg",43,1562,"/?","R",1,1324,212,1429.6,317.6,1,1,0,1,11,2,2
"249",1,5,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-3753437.jpg",44,2085,"/?","R",1,340,460,445.6,565.6,3,12,0,1,11,4,2
"250",1,5,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg",45,1112,"/?","R",1,216,466,321.6,571.6,1,11,0,1,1,3,3
"251",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg",46,724,"/?","R",1,820,800,925.6,905.6,2,19,0,0,0,0,0
"252",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg",47,821,"/?","R",1,258,480,363.6,585.6,1,1,0,0,0,0,0
"253",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg",48,1501,"z","L",1,1758,598,1863.6,703.6,3,12,0,1,11,1,1
"254",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg",49,1434,"/?","R",1,1716,554,1821.6,659.6,3,11,1,0,0,0,0
"255",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg",50,937,"/?","R",1,820,934,925.6,1039.6,2,19,0,1,1,2,3
"256",1,5,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg",51,1251,"z","L",1,408,214,513.6,319.6,1,1,0,0,0,0,0
"257",1,5,"Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg",52,1409,"z","L",1,1418,680,1523.6,785.6,2,12,1,1,11,2,3
"258",1,5,"Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg",53,985,"/?","R",1,1428,382,1533.6,487.6,1,11,0,1,1,1,3
"259",1,5,"Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg",54,1250,"z","L",1,1254,226,1359.6,331.6,1,12,1,0,0,0,0
"260",1,5,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg",55,1025,"/?","R",1,1520,524,1625.6,629.6,3,19,1,1,11,1,1
"261",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg",56,705,"z","L",1,662,442,767.6,547.6,1,1,0,1,11,4,2
"262",1,5,"Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg",57,1501,"/?","R",1,374,268,479.6,373.6,1,11,0,0,0,0,0
"263",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg",58,1064,"/?","R",1,622,704,727.6,809.6,3,12,0,1,11,1,3
"264",1,5,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",59,814,"/?","R",1,418,370,523.6,475.6,1,1,0,0,0,0,0
"265",1,5,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg",60,1097,"/?","R",1,1608,920,1713.6,1025.6,2,19,0,0,0,0,0
"266",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg",1,959,"z","L",1,894,568,999.6,673.6,3,11,1,1,19,2,3
"267",1,6,"Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg",2,1519,"/?","R",1,474,290,579.6,395.6,1,1,0,1,11,4,3
"268",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg",3,786,"/?","R",1,680,516,785.6,621.6,2,19,0,1,1,1,3
"269",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg",4,1098,"/?","R",1,1386,664,1491.6,769.6,3,12,0,1,19,3,3
"270",1,6,"Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg",5,902,"/?","R",1,1290,548,1395.6,653.6,3,12,0,0,0,0,0
"271",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7214338.jpg",6,953,"/?","R",1,1334,944,1439.6,1049.6,2,19,0,0,0,0,0
"272",1,6,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg",7,1538,"z","L",1,246,670,351.6,775.6,3,11,1,0,0,0,0
"273",1,6,"Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg",8,1062,"z","L",1,1698,222,1803.6,327.6,1,1,0,0,0,0,0
"274",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg",9,899,"z","L",1,414,934,519.6,1039.6,2,19,0,1,1,2,3
"275",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg",10,1784,"/?","R",1,1724,318,1829.6,423.6,1,11,0,1,19,4,3
"276",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg",11,937,"z","L",1,430,890,535.6,995.6,3,1,1,1,19,1,2
"277",1,6,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",12,1179,"z","L",1,738,606,843.6,711.6,3,12,0,0,0,0,0
"278",1,6,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg",13,1036,"z","L",1,1674,314,1779.6,419.6,1,11,0,0,0,0,0
"279",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg",14,621,"z","L",1,1160,688,1265.6,793.6,3,1,1,0,0,0,0
"280",1,6,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg",15,1547,"/?","R",1,164,826,269.6,931.6,2,19,0,1,1,3,1
"281",1,6,"Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg",16,1368,"/?","R",1,1282,470,1387.6,575.6,3,12,0,0,0,0,0
"282",1,6,"Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg",17,602,"z","L",1,1198,436,1303.6,541.6,3,19,1,1,12,3,2
"283",1,6,"Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg",18,888,"/?","R",1,708,230,813.6,335.6,1,11,0,1,1,1,3
"284",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583892.jpg",19,1046,"z","L",1,198,236,303.6,341.6,1,1,0,0,0,0,0
"285",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg",20,1010,"/?","R",1,982,884,1087.6,989.6,2,12,1,0,0,0,0
"286",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg",21,1236,"z","L",1,406,310,511.6,415.6,1,11,0,1,12,3,2
"287",1,6,"Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg",22,898,"/?","R",1,606,898,711.6,1003.6,2,19,0,0,0,0,0
"288",1,6,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg",23,1174,"/?","R",1,150,720,255.6,825.6,3,12,0,0,0,0,0
"289",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg",24,642,"z","L",1,1070,274,1175.6,379.6,1,1,0,1,19,1,3
"290",1,6,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg",25,1593,"z","L",1,180,380,285.6,485.6,1,11,0,1,1,4,1
"291",1,6,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg",26,687,"z","L",1,860,678,965.6,783.6,2,19,0,0,0,0,0
"292",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg",27,1196,"z","L",1,1694,482,1799.6,587.6,1,1,0,1,12,4,1
"293",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg",28,1341,"/?","R",1,1574,770,1679.6,875.6,3,12,0,0,0,0,0
"294",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg",29,837,"/?","R",1,1460,528,1565.6,633.6,3,11,1,0,0,0,0
"295",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg",30,996,"z","L",1,438,562,543.6,667.6,3,19,1,1,1,3,2
"296",1,6,"Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg",31,1005,"z","L",1,976,126,1081.6,231.6,1,1,0,0,0,0,0
"297",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg",32,1023,"/?","R",1,1398,496,1503.6,601.6,3,12,0,1,11,2,2
"298",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg",33,1297,"z","L",1,1630,966,1735.6,1071.6,2,19,0,1,11,2,1
"299",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg",34,748,"/?","R",1,730,848,835.6,953.6,2,11,1,1,12,3,1
"300",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg",35,1455,"/?","R",1,1400,248,1505.6,353.6,1,1,0,0,0,0,0
"301",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg",36,720,"z","L",1,1042,496,1147.6,601.6,3,12,0,1,19,3,1
"302",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg",37,1067,"z","L",1,546,392,651.6,497.6,1,11,0,1,12,1,2
"303",1,6,"Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg",38,1445,"/?","R",1,164,876,269.6,981.6,2,19,0,0,0,0,0
"304",1,6,"Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg",39,866,"z","L",1,1540,508,1645.6,613.6,3,12,0,0,0,0,0
"305",1,6,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",40,1781,"/?","R",1,1528,932,1633.6,1037.6,2,1,1,0,0,0,0
"306",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg",41,1078,"z","L",1,1260,120,1365.6,225.6,1,11,0,1,1,3,1
"307",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg",42,1579,"/?","R",1,980,176,1085.6,281.6,1,1,0,1,19,1,3
"308",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg",43,917,"/?","R",1,1656,510,1761.6,615.6,3,12,0,0,0,0,0
"309",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg",44,754,"/?","R",1,1354,888,1459.6,993.6,2,19,0,0,0,0,0
"310",1,6,"Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg",45,1555,"z","L",1,422,960,527.6,1065.6,2,12,1,1,11,2,1
"311",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg",46,776,"/?","R",1,1286,204,1391.6,309.6,1,19,1,0,0,0,0
"312",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",47,1113,"/?","R",1,308,188,413.6,293.6,1,11,0,1,19,1,2
"313",1,6,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",48,828,"z","L",1,1024,560,1129.6,665.6,1,1,0,0,0,0,0
"314",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg",49,1436,"/?","R",1,1694,482,1799.6,587.6,1,11,0,1,19,4,1
"315",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg",50,979,"/?","R",1,406,310,511.6,415.6,1,1,0,0,0,0,0
"316",1,6,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",51,781,"/?","R",1,1528,932,1633.6,1037.6,2,19,0,1,12,2,1
"317",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg",52,717,"z","L",1,1332,544,1437.6,649.6,3,12,0,0,0,0,0
"318",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg",53,769,"z","L",1,680,516,785.6,621.6,2,19,0,0,0,0,0
"319",1,6,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",54,1665,"z","L",1,738,606,843.6,711.6,3,11,1,1,1,3,1
"320",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg",55,1334,"/?","R",1,110,724,215.6,829.6,2,1,1,0,0,0,0
"321",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg",56,552,"/?","R",1,1062,608,1167.6,713.6,3,12,0,1,1,3,3
"322",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg",57,658,"/?","R",1,1158,608,1263.6,713.6,1,11,0,0,0,0,0
"323",1,6,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg",58,1258,"/?","R",1,214,912,319.6,1017.6,2,19,0,1,11,4,3
"324",1,6,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg",59,2033,"z","L",1,386,500,491.6,605.6,3,12,0,1,19,1,3
"325",1,6,"Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg",60,797,"/?","R",1,806,602,911.6,707.6,2,1,1,1,11,4,1
"326",1,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg",1,1182,"z","L",1,508,888,613.6,993.6,2,19,0,0,0,0,0
"327",1,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7214338.jpg",2,1263,"z","L",1,1334,548,1439.6,653.6,3,12,0,1,1,4,2
"328",1,7,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",3,852,"z","L",1,1024,560,1129.6,665.6,1,11,0,0,0,0,0
"329",1,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg",4,2089,"z","L",1,104,590,209.6,695.6,3,1,1,0,0,0,0
"330",1,7,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg",5,1468,"/?","R",1,1450,660,1555.6,765.6,3,12,0,0,0,0,0
"331",1,7,"Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg",6,930,"z","L",1,1416,740,1521.6,845.6,3,19,1,1,12,4,2
"332",1,7,"Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg",7,916,"/?","R",1,1472,158,1577.6,263.6,1,11,0,1,19,3,2
"333",1,7,"Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg",8,535,"z","L",1,828,668,933.6,773.6,2,1,1,0,0,0,0
"334",1,7,"Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg",9,1321,"/?","R",1,32,230,137.6,335.6,1,11,0,0,0,0,0
"335",1,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg",10,677,"/?","R",1,732,540,837.6,645.6,3,12,0,1,19,1,1
"336",1,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg",11,1554,"z","R",0,1562,118,1667.6,223.6,1,1,0,1,11,4,3
